   11.0000000000000     
         270
   0.00000000   2.41950000   0.00000000   0.02430310   0.00000000   0.02430310   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.00000000   0.02430310   0.02430310   0.30903026   0.25000000   0.02430310   0.12500000
   0.00000000   2.41950000   0.00000000   0.02430310   0.30903026   0.33333336   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.00000000   0.02430310   0.33333336   0.35763646   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.00000000   0.02430310   0.35763646   0.64236354   0.25000000   0.02430310   0.12500000
   0.00000000   2.41950000   0.00000000   0.02430310   0.64236354   0.66666664   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.00000000   0.02430310   0.66666664   0.69096974   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.00000000   0.02430310   0.69096974   0.97569690   0.25000000   0.02430310   0.12500000
   0.00000000   2.41950000   0.00000000   0.02430310   0.97569690   1.00000000   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.02430310   0.97569690   0.00000000   0.02430310   0.25000000   0.12500000   0.02430310
   0.00000000   2.41950000   0.02430310   0.97569690   0.02430310   0.30903026   0.25000000   0.12500000   0.12500000
   0.00000000   2.41950000   0.02430310   0.97569690   0.30903026   0.33333336   0.25000000   0.12500000   0.02430310
   0.00000000   2.41950000   0.02430310   0.97569690   0.33333336   0.35763646   0.25000000   0.12500000   0.02430310
   0.00000000   2.41950000   0.02430310   0.97569690   0.35763646   0.64236354   0.25000000   0.12500000   0.12500000
   0.00000000   2.41950000   0.02430310   0.97569690   0.64236354   0.66666664   0.25000000   0.12500000   0.02430310
   0.00000000   2.41950000   0.02430310   0.97569690   0.66666664   0.69096974   0.25000000   0.12500000   0.02430310
   0.00000000   2.41950000   0.02430310   0.97569690   0.69096974   0.97569690   0.25000000   0.12500000   0.12500000
   0.00000000   2.41950000   0.02430310   0.97569690   0.97569690   1.00000000   0.25000000   0.12500000   0.02430310
   0.00000000   2.41950000   0.97569690   1.00000000   0.00000000   0.02430310   0.25000000   0.02430310   0.02430310
   0.00000000   2.41950000   0.97569690   1.00000000   0.02430310   0.30903026   0.25000000   0.02430310   0.12500000
